Time,OWD
75.774441,128.781
75.774442,127.576
75.774546,126.473
75.774547,125.265
75.781173,130.029
75.781174,128.823
75.781174,127.615
75.781311,126.546
75.781311,125.338
75.787895,130.715
75.787896,129.509
75.787897,128.302
75.787897,127.096
75.787898,125.89
75.787898,124.682
75.801362,136.939
75.801363,135.733
75.801364,134.527
75.801364,133.319
75.801364,132.112
75.801365,130.906
75.801365,129.699
75.801366,128.493
75.801417,127.336
75.801418,126.13
75.814832,138.338
75.814833,136.527
75.814833,135.32
75.814834,134.113
75.814834,132.905
75.814835,131.701
75.814836,130.494
75.814837,129.288
75.814892,128.136
75.814892,126.929
75.822318,133.147
75.822319,131.942
75.828668,137.083
75.828669,135.876
75.82867,134.67
75.82867,133.464
75.82867,132.257
75.828671,131.049
75.828671,129.843
75.828672,128.637
75.828724,127.481
75.828725,126.275
75.828725,125.068
75.834529,129.061
75.834529,127.854
75.83453,126.648
75.83453,125.44
75.834573,124.277
75.841279,129.776
75.841279,128.567
75.84128,127.362
75.84128,126.154
75.84798,131.648
75.847981,130.441
75.847982,129.235
75.847982,128.028
75.847982,126.82
75.847983,125.614
75.847983,124.407
75.861388,136.605
75.861389,135.399
75.861389,134.192
75.861389,132.984
75.86139,131.778
75.86139,130.571
75.861391,128.756
75.861391,127.554
75.861442,126.398
75.861442,125.191
75.87498,137.521
75.874981,136.315
75.874981,135.109
75.874982,133.902
75.874982,132.695
75.874983,131.488
75.874983,130.282
75.874983,129.072
75.875033,127.917
75.875034,126.711
75.882278,132.747
75.888455,137.717
75.888456,136.511
75.888457,135.305
75.888457,134.097
75.888457,132.89
75.888458,131.684
75.888458,130.477
75.888459,128.667
75.888509,127.51
75.88851,126.303
75.88851,125.097
75.894414,129.793
75.894415,128.587
75.894415,127.38
75.894415,126.173
75.894416,124.966
75.894416,123.76
75.894417,122.554
75.894465,121.394
75.894624,120.346
75.907944,132.458
75.907945,131.253
75.907945,130.045
75.907946,128.839
75.907946,127.632
75.907947,126.425
75.907996,125.267
75.921247,137.311
75.921248,136.105
75.921248,134.294
75.921249,133.088
75.921249,131.881
75.92125,130.675
75.92125,129.467
75.921251,128.262
75.921303,127.106
75.921303,125.899
75.928394,131.782
75.934485,136.667
75.934486,135.46
75.934486,134.253
75.934487,133.047
75.934487,131.84
75.934487,130.632
75.934488,129.426
75.934488,128.219
75.934541,127.065
75.934542,125.858
75.941957,132.067
75.94854,137.443
75.948541,136.236
75.948542,134.426
75.948542,133.219
75.948542,132.012
75.948543,130.806
75.948543,129.599
75.948543,128.391
75.948596,127.237
75.948597,126.031
75.954443,130.67
75.954444,129.463
75.954445,128.257
75.954445,127.049
75.954445,125.842
75.954489,124.68
75.961225,130.205
75.961274,129.05
75.961274,127.843
75.961275,126.637
75.961275,125.43
75.967941,130.888
75.967941,129.679
75.967942,128.431
75.967942,126.62
75.967943,125.414
75.967943,124.207
75.982362,137.419
75.982363,136.213
75.982363,135.006
75.982364,133.799
75.982364,132.592
75.982365,131.386
75.982365,130.18
75.982366,128.972
75.982418,127.818
75.982419,126.611
75.994755,137.739
75.994756,136.532
75.994756,135.326
75.994757,134.12
75.994757,132.912
75.994758,131.707
75.994758,130.499
75.994758,129.292
75.99481,128.136
76.001196,132.713
76.001197,131.506
76.008317,137.419
76.008318,136.212
76.008318,135.006
76.008319,133.799
76.008319,132.592
76.00832,131.386
76.00832,130.179
76.00832,128.972
76.015235,134.679
76.015236,133.473
76.015236,132.266
76.015237,131.06
76.015237,129.852
76.015238,128.646
76.015238,127.439
76.015238,126.232
76.01529,125.077
76.021954,130.534
76.021955,129.328
76.021955,128.119
76.021955,126.309
76.021998,125.145
76.028013,129.952
76.028014,128.747
76.028015,127.541
76.028015,126.333
76.028056,125.167
76.041434,137.338
76.041434,136.13
76.041435,134.925
76.041435,133.718
76.041436,132.511
76.041436,131.304
76.041436,130.096
76.041437,128.891
76.041488,127.733
76.041488,126.527
76.047907,131.739
76.047908,130.533
76.054607,136.024
76.05464,134.85
76.054641,133.643
76.054641,131.834
76.054642,130.627
76.054642,129.42
76.054667,128.237
76.054667,127.03
76.054668,125.82
76.054716,124.665
76.068588,137.33
76.068589,136.124
76.068589,134.916
76.06859,133.71
76.06859,132.503
76.068591,131.297
76.068591,130.089
76.068591,128.883
76.068642,127.726
76.068643,126.52
76.075118,131.788
76.075196,130.656
76.08195,136.205
76.081951,134.999
76.081952,133.793
76.081952,131.982
76.081992,130.815
76.082088,129.704
76.082088,128.496
76.082089,127.29
76.082089,126.083
76.087838,130.625
76.087839,129.419
76.087839,128.212
76.08784,127.004
76.08784,125.798
76.08784,124.591
76.094374,129.918
76.094375,128.711
76.094375,127.504
76.094376,126.298
76.094427,125.141
76.101229,130.737
76.10123,129.531
76.101231,128.324
76.101365,127.251
76.101549,126.223
76.114806,137.674
76.114807,136.468
76.114808,135.262
76.114808,134.055
76.114809,132.848
76.114809,131.64
76.114809,130.435
76.11481,129.228
76.114863,128.074
76.114863,126.866
76.121984,132.78
76.121985,131.574
76.12826,136.642
76.128261,135.436
76.128261,134.228
76.13464,139.4
76.134641,138.194
76.134641,136.986
76.134642,135.78
76.134642,134.574
76.134642,133.366
76.134643,132.16
76.134643,130.349
76.134696,129.194
76.134697,127.989
76.141095,133.179
76.141096,131.973
76.141097,130.767
76.141097,129.561
76.141098,128.354
76.141219,127.267
76.14122,126.062
76.14122,124.855
76.147987,130.414
76.147988,129.207
76.148045,128.058
76.148139,126.94
76.14814,125.734
76.161345,137.736
76.161452,136.636
76.161563,135.54
76.161563,134.326
76.161564,133.126
76.161564,131.919
76.161565,130.109
76.161588,128.925
76.161588,127.718
76.161589,126.511
76.167774,131.49
76.17468,137.186
76.174681,135.981
76.174681,134.775
76.174681,133.567
76.174682,132.362
76.174682,131.155
76.174683,129.948
76.174683,128.741
76.174739,127.59
76.174739,126.383
